VMetaFrameType.PROTO/drone/quat/w,VMetaFrameType.PROTO/drone/quat/x,VMetaFrameType.PROTO/drone/quat/y,VMetaFrameType.PROTO/drone/quat/z,VMetaFrameType.PROTO/drone/location/latitude,VMetaFrameType.PROTO/drone/location/longitude,VMetaFrameType.PROTO/drone/location/altitude_wgs84ellipsoid,VMetaFrameType.PROTO/drone/location/altitude_egm96amsl,VMetaFrameType.PROTO/drone/location/horizontal_accuracy,VMetaFrameType.PROTO/drone/location/vertical_accuracy,VMetaFrameType.PROTO/drone/location/sv_count,VMetaFrameType.PROTO/drone/ground_distance,VMetaFrameType.PROTO/drone/local_position/x,VMetaFrameType.PROTO/drone/local_position/y,VMetaFrameType.PROTO/drone/local_position/z,VMetaFrameType.PROTO/drone/speed/north,VMetaFrameType.PROTO/drone/speed/east,VMetaFrameType.PROTO/drone/speed/down,VMetaFrameType.PROTO/drone/battery_percentage,VMetaFrameType.PROTO/drone/animation_in_progress,VMetaFrameType.PROTO/drone/flying_state,VMetaFrameType.PROTO/drone/piloting_mode,VMetaFrameType.PROTO/camera/timestamp,VMetaFrameType.PROTO/camera/base_quat/w,VMetaFrameType.PROTO/camera/base_quat/x,VMetaFrameType.PROTO/camera/base_quat/y,VMetaFrameType.PROTO/camera/base_quat/z,VMetaFrameType.PROTO/camera/quat/w,VMetaFrameType.PROTO/camera/quat/x,VMetaFrameType.PROTO/camera/quat/y,VMetaFrameType.PROTO/camera/quat/z,VMetaFrameType.PROTO/camera/location/latitude,VMetaFrameType.PROTO/camera/location/longitude,VMetaFrameType.PROTO/camera/location/altitude_wgs84ellipsoid,VMetaFrameType.PROTO/camera/location/altitude_egm96amsl,VMetaFrameType.PROTO/camera/location/horizontal_accuracy,VMetaFrameType.PROTO/camera/location/vertical_accuracy,VMetaFrameType.PROTO/camera/location/sv_count,VMetaFrameType.PROTO/camera/principal_point/x,VMetaFrameType.PROTO/camera/principal_point/y,VMetaFrameType.PROTO/camera/exposure_time,VMetaFrameType.PROTO/camera/iso_gain,VMetaFrameType.PROTO/camera/awb_r_gain,VMetaFrameType.PROTO/camera/awb_b_gain,VMetaFrameType.PROTO/camera/hfov,VMetaFrameType.PROTO/camera/vfov
0.40556469559669495,-0.23320971429347992,-0.10586505383253098,-0.8774526715278625,48.878948757174186,2.3682565515163163,90.08328247070312,43.694278717041016,0.7990306615829468,0.800000011920929,18,41.28481674194336,-29.755584716796875,-35.07133865356445,-40.918277740478516,-9.36048412322998,-11.069565773010254,-0.08563566207885742,99,false,FS_FLYING,PM_UNKNOWN,39733000,0.34397223591804504,-0.5205583572387695,-0.2408524602651596,-0.7434327602386475,0.34397435188293457,-0.5205503702163696,-0.24084985256195068,-0.7434382438659668,48.878947885886156,2.3682549924886893,90.01947021484375,43.630462646484375,0.7990306615829468,0.800000011920929,18,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
0.4055528938770294,-0.2332298904657364,-0.10582177340984344,-0.8774579763412476,48.878946229535615,2.368252006567324,90.08561706542969,43.69661331176758,0.7990306615829468,0.800000011920929,18,41.28715133666992,-30.0367431640625,-35.40382385253906,-40.92061233520508,-9.379907608032227,-11.092119216918945,-0.08681392669677734,99,false,FS_FLYING,PM_UNKNOWN,39767000,0.34397223591804504,-0.5205583572387695,-0.2408524602651596,-0.7434327602386475,0.3439699113368988,-0.5205634832382202,-0.24085822701454163,-0.7434283494949341,48.87894493646231,2.3682496890568734,90.02207946777344,43.63307189941406,0.7990306615829468,0.800000011920929,18,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
0.4055528938770294,-0.2332298904657364,-0.10582177340984344,-0.8774579763412476,48.878946229535615,2.368252006567324,90.08561706542969,43.69661331176758,0.7990306615829468,0.800000011920929,18,41.28715133666992,-30.0367431640625,-35.40382385253906,-40.92061233520508,-9.379907608032227,-11.092119216918945,-0.08681392669677734,99,false,FS_FLYING,PM_UNKNOWN,39767000,0.34397223591804504,-0.5205583572387695,-0.2408524602651596,-0.7434327602386475,0.3439699113368988,-0.5205634832382202,-0.24085822701454163,-0.7434283494949341,48.87894493646231,2.3682496890568734,90.02207946777344,43.63307189941406,0.7990306615829468,0.800000011920929,18,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
0.40548762679100037,-0.2332918643951416,-0.10576020181179047,-0.877479076385498,48.878943274216255,2.3682466927026447,90.08811950683594,43.69911575317383,0.7990306615829468,0.800000011920929,18,41.28965377807617,-30.365461349487305,-35.79252624511719,-40.92311477661133,-9.401251792907715,-11.116436004638672,-0.0854330062866211,99,false,FS_FLYING,PM_UNKNOWN,39800000,0.34397223591804504,-0.5205583572387695,-0.2408524602651596,-0.7434327602386475,0.34397199749946594,-0.5205612778663635,-0.24085776507854462,-0.7434291243553162,48.878941980125724,2.368244373783547,90.02458190917969,43.63556671142578,0.7990306615829468,0.800000011920929,18,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
0.40548762679100037,-0.2332918643951416,-0.10576020181179047,-0.877479076385498,48.878943274216255,2.3682466927026447,90.08811950683594,43.69911575317383,0.7990306615829468,0.800000011920929,18,41.28965377807617,-30.365461349487305,-35.79252624511719,-40.92311477661133,-9.401251792907715,-11.116436004638672,-0.0854330062866211,99,false,FS_FLYING,PM_UNKNOWN,39800000,0.34397223591804504,-0.5205583572387695,-0.2408524602651596,-0.7434327602386475,0.34397199749946594,-0.5205612778663635,-0.24085776507854462,-0.7434291243553162,48.878941980125724,2.368244373783547,90.02458190917969,43.63556671142578,0.7990306615829468,0.800000011920929,18,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
0.40548208355903625,-0.23330576717853546,-0.10561977326869965,-0.8774948716163635,48.87894030617852,2.3682413931834074,90.08595275878906,43.69795227050781,0.7990306615829468,0.800000011920929,18,41.288490295410156,-30.695690155029297,-36.179847717285156,-40.92195129394531,-9.417610168457031,-11.135407447814941,-0.08331489562988281,99,false,FS_FLYING,PM_UNKNOWN,39833000,0.34397223591804504,-0.5205583572387695,-0.2408524602651596,-0.7434327602386475,0.34397077560424805,-0.5205588340759277,-0.2408539205789566,-0.7434325814247131,48.878939434796926,2.3682398343117463,90.02255249023438,43.63454818725586,0.7990306615829468,0.800000011920929,18,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
0.40548208355903625,-0.23330576717853546,-0.10561977326869965,-0.8774948716163635,48.87894030617852,2.3682413931834074,90.08595275878906,43.69795227050781,0.7990306615829468,0.800000011920929,18,41.288490295410156,-30.695690155029297,-36.179847717285156,-40.92195129394531,-9.417610168457031,-11.135407447814941,-0.08331489562988281,99,false,FS_FLYING,PM_UNKNOWN,39833000,0.34397223591804504,-0.5205583572387695,-0.2408524602651596,-0.7434327602386475,0.34397077560424805,-0.5205588340759277,-0.2408539205789566,-0.7434325814247131,48.878939434796926,2.3682398343117463,90.02255249023438,43.63454818725586,0.7990306615829468,0.800000011920929,18,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
0.4054775834083557,-0.23329399526119232,-0.10551539808511734,-0.8775125741958618,48.87893775807996,2.368236848651737,90.08470153808594,43.69669723510742,0.7990306615829468,0.800000011920929,18,41.287235260009766,-30.979076385498047,-36.51224136352539,-40.92069625854492,-9.431167602539062,-11.151165962219238,-0.08111906051635742,99,false,FS_FLYING,PM_UNKNOWN,39867000,0.34397223591804504,-0.5205583572387695,-0.2408524602651596,-0.7434327602386475,0.34397590160369873,-0.520548403263092,-0.24085098505020142,-0.7434384226799011,48.87893646171882,2.3682345317667397,90.02117919921875,43.633174896240234,0.7990306615829468,0.800000011920929,18,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
0.4054775834083557,-0.23329399526119232,-0.10551539808511734,-0.8775125741958618,48.87893775807996,2.368236848651737,90.08470153808594,43.69669723510742,0.7990306615829468,0.800000011920929,18,41.287235260009766,-30.979076385498047,-36.51224136352539,-40.92069625854492,-9.431167602539062,-11.151165962219238,-0.08111906051635742,99,false,FS_FLYING,PM_UNKNOWN,39867000,0.34397223591804504,-0.5205583572387695,-0.2408524602651596,-0.7434327602386475,0.34397590160369873,-0.520548403263092,-0.24085098505020142,-0.7434384226799011,48.87893646171882,2.3682345317667397,90.02117919921875,43.633174896240234,0.7990306615829468,0.800000011920929,18,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
0.405474990606308,-0.23328344523906708,-0.10544037073850632,-0.8775256276130676,48.878934781776735,2.3682315401600778,90.08314514160156,43.69514083862305,0.7990306615829468,0.800000011920929,18,41.28567886352539,-31.310089111328125,-36.90050506591797,-40.91913986206055,-9.447342872619629,-11.17014217376709,-0.08079004287719727,99,false,FS_FLYING,PM_UNKNOWN,39900000,0.34397223591804504,-0.5205583572387695,-0.2408524602651596,-0.7434327602386475,0.3439750075340271,-0.520546555519104,-0.240848571062088,-0.7434410452842712,48.87893348483271,2.3682292222837553,90.01963806152344,43.631629943847656,0.7990306615829468,0.800000011920929,18,0.5,0.28125,0,0,0,0,1.1763519048690796,0.7177882790565491
