drone/quat/w,drone/quat/x,drone/quat/y,drone/quat/z,drone/location/latitude,drone/location/longitude,drone/location/altitude_wgs84ellipsoid,drone/location/altitude_egm96amsl,drone/location/horizontal_accuracy,drone/location/vertical_accuracy,drone/location/sv_count,drone/ground_distance,drone/local_position/x,drone/local_position/y,drone/local_position/z,drone/speed/north,drone/speed/east,drone/speed/down,drone/battery_percentage,drone/animation_in_progress,drone/flying_state,drone/piloting_mode,camera/timestamp,camera/base_quat/w,camera/base_quat/x,camera/base_quat/y,camera/base_quat/z,camera/quat/w,camera/quat/x,camera/quat/y,camera/quat/z,camera/location/latitude,camera/location/longitude,camera/location/altitude_wgs84ellipsoid,camera/location/altitude_egm96amsl,camera/location/horizontal_accuracy,camera/location/vertical_accuracy,camera/location/sv_count,camera/principal_point/x,camera/principal_point/y,camera/exposure_time,camera/iso_gain,camera/awb_r_gain,camera/awb_b_gain,camera/hfov,camera/vfov
0.419961095,0.002790552,0.002391758,-0.907534719,48.87921597,2.368735223,89.98664093,43.59864426,0.799030662,0.800000012,18,41.18918228,0.00314934,-0.012434145,-40.82264328,-0.027836371,-0.013510248,-0.291084707,99,FALSE,FS_FLYING,PM_UNKNOWN,34233000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.34397608,-0.520550489,-0.24084723,-0.743438244,48.87921511,2.36873369,89.99209595,43.60409927,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.420013189,0.002750727,0.001175824,-0.907513082,48.87921594,2.368735203,89.99478149,43.60678101,0.799030662,0.800000012,18,41.19731903,0.000209318,-0.013917479,-40.83078003,-0.028670698,-0.013288671,-0.27443251,99,FALSE,FS_FLYING,PM_UNKNOWN,34267000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343973994,-0.52055496,-0.240845755,-0.743436515,48.87921508,2.368733664,90.00149536,43.61349869,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.420013189,0.002750727,0.001175824,-0.907513082,48.87921594,2.368735203,89.99478149,43.60678101,0.799030662,0.800000012,18,41.19731903,0.000209318,-0.013917479,-40.83078003,-0.028670698,-0.013288671,-0.27443251,99,FALSE,FS_FLYING,PM_UNKNOWN,34267000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343973994,-0.52055496,-0.240845755,-0.743436515,48.87921508,2.368733664,90.00149536,43.61349869,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.419973224,0.002985899,0.00016195,-0.907531559,48.87921591,2.368735183,90.00375366,43.61575317,0.799030662,0.800000012,18,41.2062912,-0.003211936,-0.015062977,-40.8397522,-0.029146835,-0.013138152,-0.256494701,99,FALSE,FS_FLYING,PM_UNKNOWN,34300000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343976349,-0.520556748,-0.24085176,-0.743432164,48.87921505,2.368733649,90.01042175,43.62241745,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.419973224,0.002985899,0.00016195,-0.907531559,48.87921591,2.368735183,90.00375366,43.61575317,0.799030662,0.800000012,18,41.2062912,-0.003211936,-0.015062977,-40.8397522,-0.029146835,-0.013138152,-0.256494701,99,FALSE,FS_FLYING,PM_UNKNOWN,34300000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343976349,-0.520556748,-0.24085176,-0.743432164,48.87921505,2.368733649,90.01042175,43.62241745,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.420005381,0.003659469,-0.000377349,-0.907514155,48.87921589,2.368735178,90.01199341,43.62399673,0.799030662,0.800000012,18,41.21453476,-0.004838221,-0.015482167,-40.84799576,-0.02766292,-0.012931766,-0.239596307,99,FALSE,FS_FLYING,PM_UNKNOWN,34333000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343971193,-0.520563245,-0.24085021,-0.743430555,48.87921504,2.368733644,90.01765442,43.62965393,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.420005381,0.003659469,-0.000377349,-0.907514155,48.87921589,2.368735178,90.01199341,43.62399673,0.799030662,0.800000012,18,41.21453476,-0.004838221,-0.015482167,-40.84799576,-0.02766292,-0.012931766,-0.239596307,99,FALSE,FS_FLYING,PM_UNKNOWN,34333000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343971193,-0.520563245,-0.24085021,-0.743430555,48.87921504,2.368733644,90.01765442,43.62965393,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.419989079,0.004493939,-0.000493466,-0.90751791,48.87921587,2.368735159,90.01864624,43.63064957,0.799030662,0.800000012,18,41.22118759,-0.006787585,-0.01684997,-40.85464859,-0.02653417,-0.013592942,-0.225963548,99,FALSE,FS_FLYING,PM_UNKNOWN,34367000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343973815,-0.520564079,-0.240856811,-0.743426561,48.87921502,2.368733625,90.02560425,43.63759613,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.419989079,0.004493939,-0.000493466,-0.90751791,48.87921587,2.368735159,90.01864624,43.63064957,0.799030662,0.800000012,18,41.22118759,-0.006787585,-0.01684997,-40.85464859,-0.02653417,-0.013592942,-0.225963548,99,FALSE,FS_FLYING,PM_UNKNOWN,34367000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343973815,-0.520564079,-0.240856811,-0.743426561,48.87921502,2.368733625,90.02560425,43.63759613,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.419934273,0.005677853,-0.000330963,-0.907536805,48.87921586,2.368735154,90.02598572,43.63798523,0.799030662,0.800000012,18,41.22852325,-0.008937393,-0.017239578,-40.86198425,-0.02454178,-0.012828544,-0.211349979,99,FALSE,FS_FLYING,PM_UNKNOWN,34400000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343968481,-0.520568967,-0.240850344,-0.743427753,48.879215,2.36873362,90.03323364,43.64522934,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.419934273,0.005677853,-0.000330963,-0.907536805,48.87921586,2.368735154,90.02598572,43.63798523,0.799030662,0.800000012,18,41.22852325,-0.008937393,-0.017239578,-40.86198425,-0.02454178,-0.012828544,-0.211349979,99,FALSE,FS_FLYING,PM_UNKNOWN,34400000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343968481,-0.520568967,-0.240850344,-0.743427753,48.879215,2.36873362,90.03323364,43.64522934,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.419926196,0.006826993,-2.32807E-05,-0.907532513,48.87921587,2.368735135,90.03337097,43.64436722,0.799030662,0.800000012,18,41.23490524,-0.007365778,-0.018800544,-40.86836624,-0.017947949,-0.012472158,-0.197775036,99,FALSE,FS_HOVERING,PM_UNKNOWN,34433000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343969464,-0.520567179,-0.240853831,-0.743427396,48.87921501,2.368733604,90.0399704,43.65097427,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.419926196,0.006826993,-2.32807E-05,-0.907532513,48.87921587,2.368735135,90.03337097,43.64436722,0.799030662,0.800000012,18,41.23490524,-0.007365778,-0.018800544,-40.86836624,-0.017947949,-0.012472158,-0.197775036,99,FALSE,FS_HOVERING,PM_UNKNOWN,34433000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343969464,-0.520567179,-0.240853831,-0.743427396,48.87921501,2.368733604,90.0399704,43.65097427,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.419903815,0.007621888,0.000256631,-0.907536626,48.87921588,2.368735124,90.03833008,43.64933395,0.799030662,0.800000012,18,41.23987198,-0.005721199,-0.019622527,-40.87333298,-0.011545717,-0.011138331,-0.186857507,99,FALSE,FS_HOVERING,PM_UNKNOWN,34467000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343971848,-0.520565271,-0.240853652,-0.743427575,48.87921503,2.36873359,90.0460968,43.65709686,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.419903815,0.007621888,0.000256631,-0.907536626,48.87921588,2.368735124,90.03833008,43.64933395,0.799030662,0.800000012,18,41.23987198,-0.005721199,-0.019622527,-40.87333298,-0.011545717,-0.011138331,-0.186857507,99,FALSE,FS_HOVERING,PM_UNKNOWN,34467000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343971848,-0.520565271,-0.240853652,-0.743427575,48.87921503,2.36873359,90.0460968,43.65709686,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.419939995,0.007934435,0.000668571,-0.907516956,48.8792159,2.368735109,90.0436554,43.65465546,0.799030662,0.800000012,18,41.24519348,-0.003044766,-0.020716481,-40.87865448,-0.003576777,-0.009348521,-0.174154118,99,FALSE,FS_HOVERING,PM_UNKNOWN,34500000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343958825,-0.520608425,-0.240874141,-0.743396819,48.87921505,2.368733575,90.05153656,43.66253662,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.419939995,0.007934435,0.000668571,-0.907516956,48.8792159,2.368735109,90.0436554,43.65465546,0.799030662,0.800000012,18,41.24519348,-0.003044766,-0.020716481,-40.87865448,-0.003576777,-0.009348521,-0.174154118,99,FALSE,FS_HOVERING,PM_UNKNOWN,34500000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343958825,-0.520608425,-0.240874141,-0.743396819,48.87921505,2.368733575,90.05153656,43.66253662,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.420005351,0.007375071,0.001130269,-0.907490969,48.87921591,2.368735115,90.04882813,43.65982437,0.799030662,0.800000012,18,41.2503624,-0.002238006,-0.020030482,-40.88382339,0.00152901,-0.00581239,-0.137879759,99,FALSE,FS_FLYING,PM_UNKNOWN,34533000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343960822,-0.520597041,-0.240864813,-0.743407011,48.87921506,2.368733585,90.05610657,43.66710663,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.420005351,0.007375071,0.001130269,-0.907490969,48.87921591,2.368735115,90.04882813,43.65982437,0.799030662,0.800000012,18,41.2503624,-0.002238006,-0.020030482,-40.88382339,0.00152901,-0.00581239,-0.137879759,99,FALSE,FS_FLYING,PM_UNKNOWN,34533000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343960822,-0.520597041,-0.240864813,-0.743407011,48.87921506,2.368733585,90.05610657,43.66710663,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.420023352,0.006117637,0.001540379,-0.907491326,48.87921592,2.368735112,90.05210876,43.66310883,0.799030662,0.800000012,18,41.25364685,-0.001098129,-0.020213524,-40.88710785,0.005686489,-0.003781764,-0.105226003,99,FALSE,FS_FLYING,PM_UNKNOWN,34567000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343988508,-0.520523548,-0.24084045,-0.743453443,48.87921507,2.368733581,90.05966949,43.67066193,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.420023352,0.006117637,0.001540379,-0.907491326,48.87921592,2.368735112,90.05210876,43.66310883,0.799030662,0.800000012,18,41.25364685,-0.001098129,-0.020213524,-40.88710785,0.005686489,-0.003781764,-0.105226003,99,FALSE,FS_FLYING,PM_UNKNOWN,34567000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343988508,-0.520523548,-0.24084045,-0.743453443,48.87921507,2.368733581,90.05966949,43.67066193,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.420078486,0.003734653,0.001773874,-0.907478392,48.87921592,2.368735109,90.05465698,43.66566086,0.799030662,0.800000012,18,41.25619888,-0.001084342,-0.020824892,-40.88965988,0.008224441,-0.001981414,-0.0771387,99,FALSE,FS_FLYING,PM_UNKNOWN,34600000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343960226,-0.520596504,-0.240869239,-0.743406236,48.87921507,2.368733571,90.06166077,43.67267227,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.420078486,0.003734653,0.001773874,-0.907478392,48.87921592,2.368735109,90.05465698,43.66566086,0.799030662,0.800000012,18,41.25619888,-0.001084342,-0.020824892,-40.88965988,0.008224441,-0.001981414,-0.0771387,99,FALSE,FS_FLYING,PM_UNKNOWN,34600000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343960226,-0.520596504,-0.240869239,-0.743406236,48.87921507,2.368733571,90.06166077,43.67267227,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.420065075,-0.001826809,0.000372892,-0.907492101,48.87921593,2.368735071,90.05549622,43.66650391,0.799030662,0.800000012,18,41.25704193,-0.000782626,-0.023610396,-40.89050293,0.010609252,-0.002040856,-0.052088641,99,FALSE,FS_FLYING,PM_UNKNOWN,34633000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343947977,-0.520637929,-0.240893096,-0.743375063,48.87921507,2.368733535,90.06130219,43.67229462,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.420065075,-0.001826809,0.000372892,-0.907492101,48.87921593,2.368735071,90.05549622,43.66650391,0.799030662,0.800000012,18,41.25704193,-0.000782626,-0.023610396,-40.89050293,0.010609252,-0.002040856,-0.052088641,99,FALSE,FS_FLYING,PM_UNKNOWN,34633000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343947977,-0.520637929,-0.240893096,-0.743375063,48.87921507,2.368733535,90.06130219,43.67229462,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.420121461,-0.013633063,-0.004372108,-0.907355011,48.87921593,2.368735033,90.05555725,43.66655731,0.799030662,0.800000012,18,41.25709534,-0.000851572,-0.0263984,-40.89055634,0.009810559,-0.004715519,-0.037030317,99,FALSE,FS_FLYING,PM_UNKNOWN,34667000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.3439596,-0.520598412,-0.24087368,-0.743403673,48.87921506,2.36873348,90.05779266,43.66878891,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.420121461,-0.013633063,-0.004372108,-0.907355011,48.87921593,2.368735033,90.05555725,43.66655731,0.799030662,0.800000012,18,41.25709534,-0.000851572,-0.0263984,-40.89055634,0.009810559,-0.004715519,-0.037030317,99,FALSE,FS_FLYING,PM_UNKNOWN,34667000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.3439596,-0.520598412,-0.24087368,-0.743403673,48.87921506,2.36873348,90.05779266,43.66878891,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.419920027,-0.03973636,-0.015975865,-0.906550109,48.87921592,2.368734986,90.05525208,43.66625214,0.799030662,0.800000012,18,41.25679016,-0.001239687,-0.029557928,-40.89025116,-0.000511901,-0.017606964,-0.025830783,99,FALSE,FS_FLYING,PM_UNKNOWN,34700000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.34400332,-0.520457327,-0.240802214,-0.743505359,48.87921505,2.368733418,90.04994965,43.66094589,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.419920027,-0.03973636,-0.015975865,-0.906550109,48.87921592,2.368734986,90.05525208,43.66625214,0.799030662,0.800000012,18,41.25679016,-0.001239687,-0.029557928,-40.89025116,-0.000511901,-0.017606964,-0.025830783,99,FALSE,FS_FLYING,PM_UNKNOWN,34700000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.34400332,-0.520457327,-0.240802214,-0.743505359,48.87921505,2.368733418,90.04994965,43.66094589,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.418941349,-0.077129811,-0.033038434,-0.904128134,48.87921592,2.368734975,90.05558777,43.66658783,0.799030662,0.800000012,18,41.25712585,-0.001682817,-0.03047323,-40.89058685,-0.028057763,-0.04822075,-0.017530307,99,FALSE,FS_FLYING,PM_UNKNOWN,34733000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.344048381,-0.520325363,-0.240746379,-0.743594885,48.87921504,2.368733391,90.04100037,43.65200424,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.418941349,-0.077129811,-0.033038434,-0.904128134,48.87921592,2.368734975,90.05558777,43.66658783,0.799030662,0.800000012,18,41.25712585,-0.001682817,-0.03047323,-40.89058685,-0.028057763,-0.04822075,-0.017530307,99,FALSE,FS_FLYING,PM_UNKNOWN,34733000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.344048381,-0.520325363,-0.240746379,-0.743594885,48.87921504,2.368733391,90.04100037,43.65200424,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.417367429,-0.111853808,-0.049059238,-0.900492311,48.87921591,2.368734959,90.0559082,43.66691208,0.799030662,0.800000012,18,41.2574501,-0.002612181,-0.031899258,-40.8909111,-0.068390809,-0.093902037,-0.010064051,99,FALSE,FS_FLYING,PM_UNKNOWN,34767000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.344062358,-0.520288646,-0.240731388,-0.743619084,48.87921502,2.368733356,90.02919006,43.64019012,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.417367429,-0.111853808,-0.049059238,-0.900492311,48.87921591,2.368734959,90.0559082,43.66691208,0.799030662,0.800000012,18,41.2574501,-0.002612181,-0.031899258,-40.8909111,-0.068390809,-0.093902037,-0.010064051,99,FALSE,FS_FLYING,PM_UNKNOWN,34767000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.344062358,-0.520288646,-0.240731388,-0.743619084,48.87921502,2.368733356,90.02919006,43.64019012,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.415060073,-0.148014471,-0.065902241,-0.895250678,48.87921589,2.368734917,90.05593872,43.6669426,0.799030662,0.800000012,18,41.25748062,-0.005496483,-0.03532733,-40.89094162,-0.134287477,-0.169676572,-0.000408627,99,FALSE,FS_FLYING,PM_UNKNOWN,34800000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.34401986,-0.520411968,-0.240782559,-0.743535817,48.879215,2.368733308,90.01826477,43.62928009,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.415060073,-0.148014471,-0.065902241,-0.895250678,48.87921589,2.368734917,90.05593872,43.6669426,0.799030662,0.800000012,18,41.25748062,-0.005496483,-0.03532733,-40.89094162,-0.134287477,-0.169676572,-0.000408627,99,FALSE,FS_FLYING,PM_UNKNOWN,34800000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.34401986,-0.520411968,-0.240782559,-0.743535817,48.879215,2.368733308,90.01826477,43.62928009,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.412648022,-0.176492661,-0.079316378,-0.890101612,48.87921585,2.368734816,90.05453491,43.66653442,0.799030662,0.800000012,18,41.25707245,-0.009858977,-0.04340972,-40.89053345,-0.216401652,-0.267226309,0.007553659,99,FALSE,FS_FLYING,PM_UNKNOWN,34833000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.34399429,-0.520505548,-0.240832031,-0.743466198,48.87921497,2.368733223,90.00939178,43.62140656,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.412648022,-0.176492661,-0.079316378,-0.890101612,48.87921585,2.368734816,90.05453491,43.66653442,0.799030662,0.800000012,18,41.25707245,-0.009858977,-0.04340972,-40.89053345,-0.216401652,-0.267226309,0.007553659,99,FALSE,FS_FLYING,PM_UNKNOWN,34833000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.34399429,-0.520505548,-0.240832031,-0.743466198,48.87921497,2.368733223,90.00939178,43.62140656,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.410810292,-0.195534736,-0.088404007,-0.886107147,48.8792158,2.368734693,90.05381775,43.66582489,0.799030662,0.800000012,18,41.25636292,-0.016078264,-0.05284908,-40.88982391,-0.297906309,-0.363698721,0.011364251,99,FALSE,FS_FLYING,PM_UNKNOWN,34867000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343984455,-0.520529568,-0.240838975,-0.743451715,48.87921491,2.368733082,90.0016861,43.61368561,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.410810292,-0.195534736,-0.088404007,-0.886107147,48.8792158,2.368734693,90.05381775,43.66582489,0.799030662,0.800000012,18,41.25636292,-0.016078264,-0.05284908,-40.88982391,-0.297906309,-0.363698721,0.011364251,99,FALSE,FS_FLYING,PM_UNKNOWN,34867000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343984455,-0.520529568,-0.240838975,-0.743451715,48.87921491,2.368733082,90.0016861,43.61368561,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.408852249,-0.212710395,-0.096617311,-0.882189989,48.87921571,2.368734478,90.05296326,43.6649704,0.799030662,0.800000012,18,41.25550842,-0.026920924,-0.069218501,-40.88896942,-0.404144198,-0.490700871,0.012644976,99,FALSE,FS_FLYING,PM_UNKNOWN,34900000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343986481,-0.52052772,-0.240840569,-0.743451476,48.87921482,2.368732867,89.99558258,43.60759735,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.408852249,-0.212710395,-0.096617311,-0.882189989,48.87921571,2.368734478,90.05296326,43.6649704,0.799030662,0.800000012,18,41.25550842,-0.026920924,-0.069218501,-40.88896942,-0.404144198,-0.490700871,0.012644976,99,FALSE,FS_FLYING,PM_UNKNOWN,34900000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343986481,-0.52052772,-0.240840569,-0.743451476,48.87921482,2.368732867,89.99558258,43.60759735,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.407310545,-0.224822894,-0.102302268,-0.879253745,48.87921558,2.368734215,90.05297852,43.66497803,0.799030662,0.800000012,18,41.25551605,-0.042126004,-0.088910274,-40.88897705,-0.520390809,-0.62769866,0.010408252,99,FALSE,FS_FLYING,PM_UNKNOWN,34933000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343979478,-0.520549297,-0.240848899,-0.743436933,48.87921471,2.368732648,89.99227142,43.60428238,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.407310545,-0.224822894,-0.102302268,-0.879253745,48.87921558,2.368734215,90.05297852,43.66497803,0.799030662,0.800000012,18,41.25551605,-0.042126004,-0.088910274,-40.88897705,-0.520390809,-0.62769866,0.010408252,99,FALSE,FS_FLYING,PM_UNKNOWN,34933000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343979478,-0.520549297,-0.240848899,-0.743436933,48.87921471,2.368732648,89.99227142,43.60428238,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.406354398,-0.231535271,-0.105340369,-0.877593875,48.87921543,2.368733943,90.052948,43.66495132,0.799030662,0.800000012,18,41.25548935,-0.059088875,-0.109467052,-40.88895035,-0.62556994,-0.750519872,0.00626719,99,FALSE,FS_FLYING,PM_UNKNOWN,34967000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343970865,-0.520581782,-0.240869701,-0.743411422,48.87921453,2.36873233,89.98988342,43.60188293,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.406354398,-0.231535271,-0.105340369,-0.877593875,48.87921543,2.368733943,90.052948,43.66495132,0.799030662,0.800000012,18,41.25548935,-0.059088875,-0.109467052,-40.88895035,-0.62556994,-0.750519872,0.00626719,99,FALSE,FS_FLYING,PM_UNKNOWN,34967000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343970865,-0.520581782,-0.240869701,-0.743411422,48.87921453,2.36873233,89.98988342,43.60188293,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.405620039,-0.235908613,-0.107132278,-0.87655139,48.87921522,2.368733554,90.05386353,43.6648674,0.799030662,0.800000012,18,41.25540543,-0.083633259,-0.138615087,-40.88886642,-0.751669228,-0.897526145,0.000725687,99,FALSE,FS_FLYING,PM_UNKNOWN,35000000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343960345,-0.520605206,-0.240873918,-0.743398488,48.87921431,2.368731935,89.98950195,43.60050964,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.405620039,-0.235908613,-0.107132278,-0.87655139,48.87921522,2.368733554,90.05386353,43.6648674,0.799030662,0.800000012,18,41.25540543,-0.083633259,-0.138615087,-40.88886642,-0.751669228,-0.897526145,0.000725687,99,FALSE,FS_FLYING,PM_UNKNOWN,35000000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343960345,-0.520605206,-0.240873918,-0.743398488,48.87921431,2.368731935,89.98950195,43.60050964,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.405269563,-0.237612098,-0.10760437,-0.876195431,48.87921495,2.368733096,90.05259705,43.66360092,0.799030662,0.800000012,18,41.25413895,-0.113630958,-0.172825411,-40.88759995,-0.879382432,-1.044651389,-0.005119145,99,FALSE,FS_FLYING,PM_UNKNOWN,35033000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343960881,-0.520608246,-0.240879446,-0.743394256,48.87921408,2.368731539,89.98801422,43.59900665,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.405269563,-0.237612098,-0.10760437,-0.876195431,48.87921495,2.368733096,90.05259705,43.66360092,0.799030662,0.800000012,18,41.25413895,-0.113630958,-0.172825411,-40.88759995,-0.879382432,-1.044651389,-0.005119145,99,FALSE,FS_FLYING,PM_UNKNOWN,35033000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343960881,-0.520608246,-0.240879446,-0.743394256,48.87921408,2.368731539,89.98801422,43.59900665,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.405168563,-0.237767145,-0.107447177,-0.876219392,48.8792147,2.368732648,90.05139923,43.66239929,0.799030662,0.800000012,18,41.25293732,-0.142916933,-0.206227243,-40.88639832,-0.988253832,-1.16980505,-0.0104087,99,FALSE,FS_FLYING,PM_UNKNOWN,35067000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343960196,-0.520604968,-0.240873352,-0.743399024,48.87921378,2.368731012,89.98654175,43.59754181,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
0.405168563,-0.237767145,-0.107447177,-0.876219392,48.8792147,2.368732648,90.05139923,43.66239929,0.799030662,0.800000012,18,41.25293732,-0.142916933,-0.206227243,-40.88639832,-0.988253832,-1.16980505,-0.0104087,99,FALSE,FS_FLYING,PM_UNKNOWN,35067000,0.343972236,-0.520558357,-0.24085246,-0.74343276,0.343960196,-0.520604968,-0.240873352,-0.743399024,48.87921378,2.368731012,89.98654175,43.59754181,0.799030662,0.800000012,18,0.5,0.28125,0,0,0,0,1.176351905,0.717788279
